5.1196 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1600]. Using actual size
72.9072 	EXP 	polygon_2: autoDraw = False
72.9072 	EXP 	text_5: autoDraw = False
72.9072 	EXP 	text_5: height = 0.05
72.9072 	EXP 	text_5: height = 0.05
72.9072 	EXP 	text_5: height = 0.05
72.9072 	EXP 	text_5: text = '蜈蚣'
72.9072 	EXP 	label_left: autoDraw = True
72.9072 	EXP 	label_right: autoDraw = True
72.9072 	EXP 	polygon_2: autoDraw = True
73.4098 	EXP 	polygon_2: autoDraw = False
73.9005 	EXP 	text_5: autoDraw = True
74.4162 	EXP 	New trial (rep=0, index=2): {'stims': '玫瑰', 'correct_key': 'e', 'stim_color': 'green'}
74.4205 	DATA 	Keypress: i
74.4224 	EXP 	label_left: autoDraw = False
74.4224 	EXP 	label_right: autoDraw = False
74.4224 	EXP 	polygon_2: autoDraw = False
74.4224 	EXP 	text_5: autoDraw = False
74.4224 	EXP 	text_5: height = 0.05
74.4224 	EXP 	text_5: height = 0.05
74.4224 	EXP 	text_5: height = 0.05
74.4224 	EXP 	text_5: text = '玫瑰'
74.4224 	EXP 	label_left: autoDraw = True
74.4224 	EXP 	label_right: autoDraw = True
74.4224 	EXP 	polygon_2: autoDraw = True
74.9245 	EXP 	polygon_2: autoDraw = False
75.4213 	EXP 	text_5: autoDraw = True
75.9731 	EXP 	New trial (rep=0, index=3): {'stims': '月季', 'correct_key': 'e', 'stim_color': 'green'}
75.9754 	DATA 	Keypress: e
75.9786 	EXP 	label_left: autoDraw = False
75.9786 	EXP 	label_right: autoDraw = False
75.9786 	EXP 	polygon_2: autoDraw = False
75.9786 	EXP 	text_5: autoDraw = False
75.9786 	EXP 	text_5: height = 0.05
75.9786 	EXP 	text_5: height = 0.05
75.9786 	EXP 	text_5: height = 0.05
75.9786 	EXP 	text_5: text = '月季'
75.9786 	EXP 	label_left: autoDraw = True
75.9786 	EXP 	label_right: autoDraw = True
75.9786 	EXP 	polygon_2: autoDraw = True
76.4813 	EXP 	polygon_2: autoDraw = False
76.9721 	EXP 	text_5: autoDraw = True
77.3974 	EXP 	New trial (rep=0, index=4): {'stims': '蚯蚓', 'correct_key': 'i', 'stim_color': 'green'}
77.3995 	DATA 	Keypress: e
77.4023 	EXP 	label_left: autoDraw = False
77.4023 	EXP 	label_right: autoDraw = False
77.4023 	EXP 	polygon_2: autoDraw = False
77.4023 	EXP 	text_5: autoDraw = False
77.4023 	EXP 	text_5: height = 0.05
77.4023 	EXP 	text_5: height = 0.05
77.4023 	EXP 	text_5: height = 0.05
77.4023 	EXP 	text_5: text = '蚯蚓'
77.4023 	EXP 	label_left: autoDraw = True
77.4023 	EXP 	label_right: autoDraw = True
77.4023 	EXP 	polygon_2: autoDraw = True
77.9051 	EXP 	polygon_2: autoDraw = False
78.4020 	EXP 	text_5: autoDraw = True
78.8691 	EXP 	New trial (rep=0, index=5): {'stims': '牡丹', 'correct_key': 'e', 'stim_color': 'green'}
78.8710 	DATA 	Keypress: i
78.8745 	EXP 	label_left: autoDraw = False
78.8745 	EXP 	label_right: autoDraw = False
78.8745 	EXP 	polygon_2: autoDraw = False
78.8745 	EXP 	text_5: autoDraw = False
78.8745 	EXP 	text_5: height = 0.05
78.8745 	EXP 	text_5: height = 0.05
78.8745 	EXP 	text_5: height = 0.05
78.8745 	EXP 	text_5: text = '牡丹'
78.8745 	EXP 	label_left: autoDraw = True
78.8745 	EXP 	label_right: autoDraw = True
78.8745 	EXP 	polygon_2: autoDraw = True
79.3773 	EXP 	polygon_2: autoDraw = False
79.8680 	EXP 	text_5: autoDraw = True
80.4807 	EXP 	New trial (rep=0, index=6): {'stims': '丁香', 'correct_key': 'e', 'stim_color': 'green'}
80.4832 	DATA 	Keypress: e
80.4864 	EXP 	label_left: autoDraw = False
80.4864 	EXP 	label_right: autoDraw = False
80.4864 	EXP 	polygon_2: autoDraw = False
80.4864 	EXP 	text_5: autoDraw = False
80.4864 	EXP 	text_5: height = 0.05
80.4864 	EXP 	text_5: height = 0.05
80.4864 	EXP 	text_5: height = 0.05
80.4864 	EXP 	text_5: text = '丁香'
80.4864 	EXP 	label_left: autoDraw = True
80.4864 	EXP 	label_right: autoDraw = True
80.4864 	EXP 	polygon_2: autoDraw = True
80.9888 	EXP 	polygon_2: autoDraw = False
81.4856 	EXP 	text_5: autoDraw = True
81.9649 	EXP 	New trial (rep=0, index=7): {'stims': '蝗虫', 'correct_key': 'i', 'stim_color': 'green'}
81.9680 	DATA 	Keypress: e
81.9703 	EXP 	label_left: autoDraw = False
81.9703 	EXP 	label_right: autoDraw = False
81.9703 	EXP 	polygon_2: autoDraw = False
81.9703 	EXP 	text_5: autoDraw = False
81.9703 	EXP 	text_5: height = 0.05
81.9703 	EXP 	text_5: height = 0.05
81.9703 	EXP 	text_5: height = 0.05
81.9703 	EXP 	text_5: text = '蝗虫'
81.9703 	EXP 	label_left: autoDraw = True
81.9703 	EXP 	label_right: autoDraw = True
81.9703 	EXP 	polygon_2: autoDraw = True
82.4733 	EXP 	polygon_2: autoDraw = False
82.9639 	EXP 	text_5: autoDraw = True
83.4432 	EXP 	New trial (rep=1, index=0): {'stims': '牡丹', 'correct_key': 'e', 'stim_color': 'green'}
83.4455 	DATA 	Keypress: i
83.4485 	EXP 	label_left: autoDraw = False
83.4485 	EXP 	label_right: autoDraw = False
83.4485 	EXP 	polygon_2: autoDraw = False
83.4485 	EXP 	text_5: autoDraw = False
83.4485 	EXP 	text_5: height = 0.05
83.4485 	EXP 	text_5: height = 0.05
83.4485 	EXP 	text_5: height = 0.05
83.4485 	EXP 	text_5: text = '牡丹'
83.4485 	EXP 	label_left: autoDraw = True
83.4485 	EXP 	label_right: autoDraw = True
83.4485 	EXP 	polygon_2: autoDraw = True
83.9514 	EXP 	polygon_2: autoDraw = False
84.4423 	EXP 	text_5: autoDraw = True
84.9039 	EXP 	New trial (rep=1, index=1): {'stims': '蚯蚓', 'correct_key': 'i', 'stim_color': 'green'}
84.9066 	DATA 	Keypress: e
84.9087 	EXP 	label_left: autoDraw = False
84.9087 	EXP 	label_right: autoDraw = False
84.9087 	EXP 	polygon_2: autoDraw = False
84.9087 	EXP 	text_5: autoDraw = False
84.9087 	EXP 	text_5: height = 0.05
84.9087 	EXP 	text_5: height = 0.05
84.9087 	EXP 	text_5: height = 0.05
84.9087 	EXP 	text_5: text = '蚯蚓'
84.9087 	EXP 	label_left: autoDraw = True
84.9087 	EXP 	label_right: autoDraw = True
84.9087 	EXP 	polygon_2: autoDraw = True
85.4115 	EXP 	polygon_2: autoDraw = False
85.9082 	EXP 	text_5: autoDraw = True
86.3874 	EXP 	New trial (rep=1, index=2): {'stims': '玫瑰', 'correct_key': 'e', 'stim_color': 'green'}
86.3905 	DATA 	Keypress: i
86.3930 	EXP 	label_left: autoDraw = False
86.3930 	EXP 	label_right: autoDraw = False
86.3930 	EXP 	polygon_2: autoDraw = False
86.3930 	EXP 	text_5: autoDraw = False
86.3930 	EXP 	text_5: height = 0.05
86.3930 	EXP 	text_5: height = 0.05
86.3930 	EXP 	text_5: height = 0.05
86.3930 	EXP 	text_5: text = '玫瑰'
86.3930 	EXP 	label_left: autoDraw = True
86.3930 	EXP 	label_right: autoDraw = True
86.3930 	EXP 	polygon_2: autoDraw = True
86.8958 	EXP 	polygon_2: autoDraw = False
87.3865 	EXP 	text_5: autoDraw = True
87.8140 	EXP 	New trial (rep=1, index=3): {'stims': '蝗虫', 'correct_key': 'i', 'stim_color': 'green'}
87.8169 	DATA 	Keypress: e
87.8188 	EXP 	label_left: autoDraw = False
87.8188 	EXP 	label_right: autoDraw = False
87.8188 	EXP 	polygon_2: autoDraw = False
87.8188 	EXP 	text_5: autoDraw = False
87.8188 	EXP 	text_5: height = 0.05
87.8188 	EXP 	text_5: height = 0.05
87.8188 	EXP 	text_5: height = 0.05
87.8188 	EXP 	text_5: text = '蝗虫'
87.8188 	EXP 	label_left: autoDraw = True
87.8188 	EXP 	label_right: autoDraw = True
87.8188 	EXP 	polygon_2: autoDraw = True
88.3196 	EXP 	polygon_2: autoDraw = False
88.8164 	EXP 	text_5: autoDraw = True
89.2479 	EXP 	New trial (rep=1, index=4): {'stims': '蚂蚁', 'correct_key': 'i', 'stim_color': 'green'}
89.2503 	DATA 	Keypress: i
89.2526 	EXP 	label_left: autoDraw = False
89.2526 	EXP 	label_right: autoDraw = False
89.2526 	EXP 	polygon_2: autoDraw = False
89.2526 	EXP 	text_5: autoDraw = False
89.2526 	EXP 	text_5: height = 0.05
89.2526 	EXP 	text_5: height = 0.05
89.2526 	EXP 	text_5: height = 0.05
89.2526 	EXP 	text_5: text = '蚂蚁'
89.2526 	EXP 	label_left: autoDraw = True
89.2526 	EXP 	label_right: autoDraw = True
89.2526 	EXP 	polygon_2: autoDraw = True
89.7554 	EXP 	polygon_2: autoDraw = False
90.2521 	EXP 	text_5: autoDraw = True
90.8468 	EXP 	New trial (rep=1, index=5): {'stims': '月季', 'correct_key': 'e', 'stim_color': 'green'}
90.8491 	DATA 	Keypress: i
90.8519 	EXP 	label_left: autoDraw = False
90.8519 	EXP 	label_right: autoDraw = False
90.8519 	EXP 	polygon_2: autoDraw = False
90.8519 	EXP 	text_5: autoDraw = False
90.8519 	EXP 	text_5: height = 0.05
90.8519 	EXP 	text_5: height = 0.05
90.8519 	EXP 	text_5: height = 0.05
90.8519 	EXP 	text_5: text = '月季'
90.8519 	EXP 	label_left: autoDraw = True
90.8519 	EXP 	label_right: autoDraw = True
90.8519 	EXP 	polygon_2: autoDraw = True
91.3547 	EXP 	polygon_2: autoDraw = False
91.8515 	EXP 	text_5: autoDraw = True
92.3012 	DATA 	Keypress: e
92.3066 	EXP 	New trial (rep=1, index=6): {'stims': '丁香', 'correct_key': 'e', 'stim_color': 'green'}
92.3120 	EXP 	label_left: autoDraw = False
92.3120 	EXP 	label_right: autoDraw = False
92.3120 	EXP 	polygon_2: autoDraw = False
92.3120 	EXP 	text_5: autoDraw = False
92.3120 	EXP 	text_5: height = 0.05
92.3120 	EXP 	text_5: height = 0.05
92.3120 	EXP 	text_5: height = 0.05
92.3120 	EXP 	text_5: text = '丁香'
92.3120 	EXP 	label_left: autoDraw = True
92.3120 	EXP 	label_right: autoDraw = True
92.3120 	EXP 	polygon_2: autoDraw = True
92.8149 	EXP 	polygon_2: autoDraw = False
93.3056 	EXP 	text_5: autoDraw = True
93.7121 	EXP 	New trial (rep=1, index=7): {'stims': '蜈蚣', 'correct_key': 'i', 'stim_color': 'green'}
93.7151 	DATA 	Keypress: e
93.7176 	EXP 	label_left: autoDraw = False
93.7176 	EXP 	label_right: autoDraw = False
93.7176 	EXP 	polygon_2: autoDraw = False
93.7176 	EXP 	text_5: autoDraw = False
93.7176 	EXP 	text_5: height = 0.05
93.7176 	EXP 	text_5: height = 0.05
93.7176 	EXP 	text_5: height = 0.05
93.7176 	EXP 	text_5: text = '蜈蚣'
93.7176 	EXP 	label_left: autoDraw = True
93.7176 	EXP 	label_right: autoDraw = True
93.7176 	EXP 	polygon_2: autoDraw = True
94.2203 	EXP 	polygon_2: autoDraw = False
94.7171 	EXP 	text_5: autoDraw = True
95.2266 	EXP 	New trial (rep=2, index=0): {'stims': '蜈蚣', 'correct_key': 'i', 'stim_color': 'green'}
95.2277 	DATA 	Keypress: i
95.2323 	EXP 	label_left: autoDraw = False
95.2323 	EXP 	label_right: autoDraw = False
95.2323 	EXP 	polygon_2: autoDraw = False
95.2323 	EXP 	text_5: autoDraw = False
95.2323 	EXP 	text_5: text = '蜈蚣'
95.2323 	EXP 	label_left: autoDraw = True
95.2323 	EXP 	label_right: autoDraw = True
95.2323 	EXP 	polygon_2: autoDraw = True
95.7350 	EXP 	polygon_2: autoDraw = False
96.2257 	EXP 	text_5: autoDraw = True
96.7177 	EXP 	New trial (rep=2, index=1): {'stims': '丁香', 'correct_key': 'e', 'stim_color': 'green'}
96.7199 	DATA 	Keypress: i
96.7225 	EXP 	label_left: autoDraw = False
96.7225 	EXP 	label_right: autoDraw = False
96.7225 	EXP 	polygon_2: autoDraw = False
96.7225 	EXP 	text_5: autoDraw = False
96.7225 	EXP 	text_5: height = 0.05
96.7225 	EXP 	text_5: height = 0.05
96.7225 	EXP 	text_5: height = 0.05
96.7225 	EXP 	text_5: text = '丁香'
96.7225 	EXP 	label_left: autoDraw = True
96.7225 	EXP 	label_right: autoDraw = True
96.7225 	EXP 	polygon_2: autoDraw = True
97.2253 	EXP 	polygon_2: autoDraw = False
97.7222 	EXP 	text_5: autoDraw = True
98.1110 	EXP 	New trial (rep=2, index=2): {'stims': '蝗虫', 'correct_key': 'i', 'stim_color': 'green'}
98.1133 	DATA 	Keypress: e
98.1160 	EXP 	label_left: autoDraw = False
98.1160 	EXP 	label_right: autoDraw = False
98.1160 	EXP 	polygon_2: autoDraw = False
98.1160 	EXP 	text_5: autoDraw = False
98.1160 	EXP 	text_5: height = 0.05
98.1160 	EXP 	text_5: height = 0.05
98.1160 	EXP 	text_5: height = 0.05
98.1160 	EXP 	text_5: text = '蝗虫'
98.1160 	EXP 	label_left: autoDraw = True
98.1160 	EXP 	label_right: autoDraw = True
98.1160 	EXP 	polygon_2: autoDraw = True
98.6188 	EXP 	polygon_2: autoDraw = False
99.1155 	EXP 	text_5: autoDraw = True
99.6318 	EXP 	New trial (rep=2, index=3): {'stims': '玫瑰', 'correct_key': 'e', 'stim_color': 'green'}
99.6347 	DATA 	Keypress: i
99.6366 	EXP 	label_left: autoDraw = False
99.6366 	EXP 	label_right: autoDraw = False
99.6366 	EXP 	polygon_2: autoDraw = False
99.6366 	EXP 	text_5: autoDraw = False
99.6366 	EXP 	text_5: height = 0.05
99.6366 	EXP 	text_5: height = 0.05
99.6366 	EXP 	text_5: height = 0.05
99.6366 	EXP 	text_5: text = '玫瑰'
99.6366 	EXP 	label_left: autoDraw = True
99.6366 	EXP 	label_right: autoDraw = True
99.6366 	EXP 	polygon_2: autoDraw = True
100.1394 	EXP 	polygon_2: autoDraw = False
100.6362 	EXP 	text_5: autoDraw = True
101.0316 	EXP 	New trial (rep=2, index=4): {'stims': '蚯蚓', 'correct_key': 'i', 'stim_color': 'green'}
101.0340 	DATA 	Keypress: e
101.0361 	EXP 	label_left: autoDraw = False
101.0361 	EXP 	label_right: autoDraw = False
101.0361 	EXP 	polygon_2: autoDraw = False
101.0361 	EXP 	text_5: autoDraw = False
101.0361 	EXP 	text_5: height = 0.05
101.0361 	EXP 	text_5: height = 0.05
101.0361 	EXP 	text_5: height = 0.05
101.0361 	EXP 	text_5: text = '蚯蚓'
101.0361 	EXP 	label_left: autoDraw = True
101.0361 	EXP 	label_right: autoDraw = True
101.0361 	EXP 	polygon_2: autoDraw = True
101.5388 	EXP 	polygon_2: autoDraw = False
102.0356 	EXP 	text_5: autoDraw = True
102.4483 	EXP 	New trial (rep=2, index=5): {'stims': '牡丹', 'correct_key': 'e', 'stim_color': 'green'}
102.4508 	DATA 	Keypress: e
102.4536 	EXP 	label_left: autoDraw = False
102.4536 	EXP 	label_right: autoDraw = False
102.4536 	EXP 	polygon_2: autoDraw = False
102.4536 	EXP 	text_5: autoDraw = False
102.4536 	EXP 	text_5: height = 0.05
102.4536 	EXP 	text_5: height = 0.05
102.4536 	EXP 	text_5: height = 0.05
102.4536 	EXP 	text_5: text = '牡丹'
102.4536 	EXP 	label_left: autoDraw = True
102.4536 	EXP 	label_right: autoDraw = True
102.4536 	EXP 	polygon_2: autoDraw = True
102.9565 	EXP 	polygon_2: autoDraw = False
103.4473 	EXP 	text_5: autoDraw = True
103.9387 	EXP 	New trial (rep=2, index=6): {'stims': '月季', 'correct_key': 'e', 'stim_color': 'green'}
103.9409 	DATA 	Keypress: e
103.9441 	EXP 	label_left: autoDraw = False
103.9441 	EXP 	label_right: autoDraw = False
103.9441 	EXP 	polygon_2: autoDraw = False
103.9441 	EXP 	text_5: autoDraw = False
103.9441 	EXP 	text_5: height = 0.05
103.9441 	EXP 	text_5: height = 0.05
103.9441 	EXP 	text_5: height = 0.05
103.9441 	EXP 	text_5: text = '月季'
103.9441 	EXP 	label_left: autoDraw = True
103.9441 	EXP 	label_right: autoDraw = True
103.9441 	EXP 	polygon_2: autoDraw = True
104.4469 	EXP 	polygon_2: autoDraw = False
104.9377 	EXP 	text_5: autoDraw = True
105.3806 	EXP 	New trial (rep=2, index=7): {'stims': '蚂蚁', 'correct_key': 'i', 'stim_color': 'green'}
105.3830 	DATA 	Keypress: e
105.3862 	EXP 	label_left: autoDraw = False
105.3862 	EXP 	label_right: autoDraw = False
105.3862 	EXP 	polygon_2: autoDraw = False
105.3862 	EXP 	text_5: autoDraw = False
105.3862 	EXP 	text_5: height = 0.05
105.3862 	EXP 	text_5: height = 0.05
105.3862 	EXP 	text_5: height = 0.05
105.3862 	EXP 	text_5: text = '蚂蚁'
105.3862 	EXP 	label_left: autoDraw = True
105.3862 	EXP 	label_right: autoDraw = True
105.3862 	EXP 	polygon_2: autoDraw = True
105.8888 	EXP 	polygon_2: autoDraw = False
106.3795 	EXP 	text_5: autoDraw = True
106.8785 	DATA 	Keypress: i
106.8884 	EXP 	label_left: autoDraw = False
106.8884 	EXP 	label_right: autoDraw = False
106.8884 	EXP 	polygon_2: autoDraw = False
106.8884 	EXP 	text_5: autoDraw = False
106.8884 	EXP 	text_2: autoDraw = True
108.3793 	EXP 	New trial (rep=0, index=2): {'block_loop': 'block34.xlsx', 'reps': 2, 'leftLabel': '积极词或花-按E键', 'rightLabel': '消极词或虫-按I键', 'InstrText': '接下来将进行第三部分的测试\n请你将左手和右手的食指分别放在E和I按键上。\n该部分流程与刚才相同，只是前两部分的词语都会出现\n具体规则为：积极词或花-按E键；消极词或虫-按I键\n如果你已经明白规则，请按空格键开始测试\n如果你有任何疑问，请咨询实验员'}
108.3975 	DATA 	Keypress: space
108.3999 	EXP 	text_2: autoDraw = False
108.3999 	EXP 	text_3: height = 0.05
108.3999 	EXP 	text_3: height = 0.05
108.3999 	EXP 	text_3: height = 0.05
108.3999 	EXP 	text_3: text = '接下来将进行第三部分的测试\n请你将左手和右手的食指分别放在E和I按键上。\n该部分流程与刚才相同，只是前两部分的词语都会出现\n具体规则为：积极词或花-按E键；消极词或虫-按I键\n如果你已经明白规则，请按空格键开始测试\n如果你有任何疑问，请咨询实验员'
108.3999 	EXP 	text_3: autoDraw = True
118.9394 	EXP 	window1: mouseVisible = True
